,date,lat,lon,mask,lst,lstn,ndvi,vcr,prec
119,2019-06-18,33.820833330303486,-117.11249998950845,5.0,317.14,288.7,0.2508,50.0,0.0
120,2019-06-02,36.729166663376276,-119.74583332260588,5.0,315.88,294.32,0.31370000000000003,60.0,0.06790359318256378
121,2019-06-10,36.729166663376276,-119.74583332260588,5.0,314.22,295.26,0.26830000000000004,60.0,0.0
122,2019-06-18,36.729166663376276,-119.74583332260588,5.0,,300.08,0.26830000000000004,60.0,0.30659613013267517
123,2019-06-02,37.27083332999442,-120.60416665586231,5.0,312.58,291.74,0.2636,69.0,0.0
124,2019-06-10,37.27083332999442,-120.60416665586231,5.0,320.08,,0.3632,69.0,0.0
125,2019-06-18,37.27083332999442,-120.60416665586231,5.0,314.46,295.1,0.3632,69.0,0.11190496385097504
126,2019-06-02,37.10416666334268,-120.38749998921506,5.0,308.36,291.34000000000003,0.43310000000000004,63.0,0.050522856414318085
127,2019-06-10,37.10416666334268,-120.38749998921506,5.0,,,0.4485,63.0,0.0
128,2019-06-18,37.10416666334268,-120.38749998921506,5.0,312.44,294.44,0.4485,63.0,0.10213358700275421
129,2019-06-02,37.10416666334268,-120.39583332254765,5.0,306.3,291.28000000000003,0.4486,69.0,0.050522856414318085
130,2019-06-10,37.10416666334268,-120.39583332254765,5.0,,,0.30260000000000004,69.0,0.0
131,2019-06-18,37.10416666334268,-120.39583332254765,5.0,311.36,294.38,0.30260000000000004,69.0,0.10213358700275421
138,2019-06-02,34.08749999694626,-117.52916665613779,5.0,,,0.1467,0.0,0.0
139,2019-06-10,34.08749999694626,-117.52916665613779,5.0,,294.74,0.1811,0.0,0.0
140,2019-06-18,34.08749999694626,-117.52916665613779,5.0,313.42,290.22,0.1811,0.0,0.0
141,2019-06-02,34.09583333027885,-117.52916665613779,8.0,,,0.0888,5.0,0.0
142,2019-06-10,34.09583333027885,-117.52916665613779,5.0,,295.18,0.11410000000000001,5.0,0.0
143,2019-06-18,34.09583333027885,-117.52916665613779,5.0,313.92,290.84000000000003,0.11410000000000001,5.0,0.0
150,2019-06-02,38.004166663262055,-121.9374999890762,5.0,302.82,,0.3156,79.0,0.454933226108551
151,2019-06-10,38.004166663262055,-121.9374999890762,5.0,315.96,,0.2531,79.0,0.0
152,2019-06-18,38.004166663262055,-121.9374999890762,5.0,311.36,292.90000000000003,0.2531,79.0,0.0
165,2019-06-02,32.58749999708064,-115.48749998965403,,,,,,-99.0
166,2019-06-10,32.58749999708064,-115.48749998965403,,,,,,-99.0
167,2019-06-18,32.58749999708064,-115.48749998965403,,,,,,-99.0
168,2019-06-02,34.09583333027885,-117.53749998947038,8.0,,,0.0888,1.0,0.0
169,2019-06-10,34.09583333027885,-117.53749998947038,5.0,,295.18,0.11410000000000001,1.0,0.0
170,2019-06-18,34.09583333027885,-117.53749998947038,5.0,313.92,290.84000000000003,0.11410000000000001,1.0,0.0
171,2019-06-02,34.24583333026541,-118.45416665605492,5.0,,,0.2771,59.0,0.0
172,2019-06-10,34.24583333026541,-118.45416665605492,5.0,,,0.2781,59.0,0.0
173,2019-06-18,34.24583333026541,-118.45416665605492,5.0,,,0.2781,59.0,0.0
174,2019-06-02,35.81249999679173,-119.2291666559855,5.0,309.04,,0.5733,79.0,0.31896206736564636
175,2019-06-10,35.81249999679173,-119.2291666559855,5.0,305.48,,0.5249,79.0,0.0
176,2019-06-18,35.81249999679173,-119.2291666559855,5.0,313.62,,0.5249,79.0,0.0
177,2019-06-02,36.445833330068325,-119.19583332265515,5.0,309.3,,0.5534,71.0,0.19429126381874084
178,2019-06-10,36.445833330068325,-119.19583332265515,5.0,313.0,,0.6109,71.0,0.0
179,2019-06-18,36.445833330068325,-119.19583332265515,5.0,314.76,,0.6109,71.0,0.43172788619995117
180,2019-06-02,37.54583332996978,-119.83749998926433,5.0,299.42,,0.6553,66.0,0.36413705348968506
181,2019-06-10,37.54583332996978,-119.83749998926433,5.0,298.22,,0.6403,66.0,0.0
182,2019-06-18,37.54583332996978,-119.83749998926433,5.0,305.24,289.36,0.6403,66.0,0.5472064018249512
183,2019-06-02,37.54583332996978,-119.84583332259692,5.0,298.82,,0.7251000000000001,56.0,0.36413705348968506
184,2019-06-10,37.54583332996978,-119.84583332259692,5.0,296.90000000000003,,0.7023,56.0,0.0
185,2019-06-18,37.54583332996978,-119.84583332259692,5.0,304.52,289.66,0.7023,56.0,0.5472064018249512
186,2019-06-02,37.49583332997426,-120.57083332253197,5.0,303.28000000000003,292.66,0.5592,63.0,0.0
187,2019-06-10,37.49583332997426,-120.57083332253197,5.0,301.52,,0.5294,63.0,0.0
188,2019-06-18,37.49583332997426,-120.57083332253197,5.0,308.32,295.78000000000003,0.5294,63.0,0.0
189,2019-06-02,38.13749999658344,-121.44583332245358,5.0,305.82,,0.4887,87.0,0.5558187961578369
190,2019-06-10,38.13749999658344,-121.44583332245358,5.0,313.40000000000003,,0.6536000000000001,87.0,0.0
191,2019-06-18,38.13749999658344,-121.44583332245358,5.0,311.54,289.44,0.6536000000000001,87.0,0.15024180710315704
192,2019-06-02,38.71249999653193,-121.8708333224155,5.0,304.72,,0.5075000000000001,84.0,0.4120643138885498
193,2019-06-10,38.71249999653193,-121.8708333224155,5.0,308.42,,0.5433,84.0,0.0
194,2019-06-18,38.71249999653193,-121.8708333224155,5.0,310.84000000000003,291.96,0.5433,84.0,0.0
195,2019-06-02,38.704166663199345,-121.8708333224155,5.0,305.48,,0.6364000000000001,78.0,0.4120643138885498
196,2019-06-10,38.704166663199345,-121.8708333224155,5.0,308.14,,0.6385000000000001,78.0,0.0
197,2019-06-18,38.704166663199345,-121.8708333224155,5.0,310.92,292.1,0.6385000000000001,78.0,0.0
198,2019-06-02,39.17916666315679,-121.64583332243566,5.0,302.06,,0.5185000000000001,87.0,0.246931791305542
199,2019-06-10,39.17916666315679,-121.64583332243566,8.0,307.48,,0.4883,87.0,0.0
200,2019-06-18,39.17916666315679,-121.64583332243566,5.0,311.32,296.16,0.4883,87.0,0.0
204,2019-06-02,39.64583332978165,-121.86249998908292,5.0,303.12,,0.7595000000000001,68.0,0.11480620503425598
205,2019-06-10,39.64583332978165,-121.86249998908292,5.0,310.06,,0.6891,68.0,0.0
206,2019-06-18,39.64583332978165,-121.86249998908292,5.0,,297.06,0.6891,68.0,0.4230087995529175
207,2019-06-02,39.72916666310752,-122.30416665571002,9.0,311.88,,0.4692,82.0,0.7180651426315308
208,2019-06-10,39.72916666310752,-122.30416665571002,5.0,325.18,,0.45880000000000004,82.0,0.0
209,2019-06-18,39.72916666310752,-122.30416665571002,5.0,,297.92,0.45880000000000004,82.0,0.0
216,2019-06-02,39.73749999644011,-122.3124999890426,9.0,312.24,,0.2869,86.0,0.7180651426315308
217,2019-06-10,39.73749999644011,-122.3124999890426,5.0,325.5,,0.27290000000000003,86.0,0.0
218,2019-06-18,39.73749999644011,-122.3124999890426,5.0,,298.1,0.27290000000000003,86.0,0.0
219,2019-06-02,39.73749999644011,-122.30416665571002,9.0,310.26,,0.3108,57.0,0.7180651426315308
220,2019-06-10,39.73749999644011,-122.30416665571002,5.0,323.92,,0.2526,57.0,0.0
221,2019-06-18,39.73749999644011,-122.30416665571002,5.0,,297.90000000000003,0.2526,57.0,0.0
225,2019-06-02,39.96249999641995,-122.23749998904933,9.0,309.08,,0.4531,86.0,0.7517513036727905
226,2019-06-10,39.96249999641995,-122.23749998904933,5.0,311.76,,0.42650000000000005,86.0,0.0
227,2019-06-18,39.96249999641995,-122.23749998904933,5.0,,296.48,0.42650000000000005,86.0,0.0
237,2019-06-02,40.15416666306945,-122.14583332239087,5.0,304.12,293.74,0.665,80.0,0.1385890394449234
238,2019-06-10,40.15416666306945,-122.14583332239087,5.0,312.6,,0.6486000000000001,80.0,0.0
239,2019-06-18,40.15416666306945,-122.14583332239087,5.0,,296.90000000000003,0.6486000000000001,80.0,0.0
240,2019-06-02,40.37916666304929,-122.19583332238639,5.0,305.82,,0.36410000000000003,59.0,0.1054411455988884
241,2019-06-10,40.37916666304929,-122.19583332238639,5.0,313.98,291.42,0.4968,59.0,0.0
242,2019-06-18,40.37916666304929,-122.19583332238639,5.0,,296.68,0.4968,59.0,0.0
249,2019-06-02,37.587499996632715,-120.65416665585784,5.0,302.52,292.82,0.6064,70.0,0.0
250,2019-06-10,37.587499996632715,-120.65416665585784,5.0,,,0.601,70.0,0.0
251,2019-06-18,37.587499996632715,-120.65416665585784,5.0,307.90000000000003,296.24,0.601,70.0,0.30400025844573975
255,2019-06-02,39.65416666311424,-121.86249998908292,8.0,303.54,,0.7325,68.0,0.11480620503425598
256,2019-06-10,39.65416666311424,-121.86249998908292,5.0,308.36,,0.6920000000000001,68.0,0.0
257,2019-06-18,39.65416666311424,-121.86249998908292,5.0,,296.88,0.6920000000000001,68.0,0.4230087995529175
267,2019-06-02,40.14583332973686,-122.14583332239087,5.0,304.66,293.38,0.6904,75.0,0.1385890394449234
268,2019-06-10,40.14583332973686,-122.14583332239087,5.0,309.78000000000003,,0.6748000000000001,75.0,0.0
269,2019-06-18,40.14583332973686,-122.14583332239087,5.0,,296.14,0.6748000000000001,75.0,0.0
288,2019-06-02,37.70416666328893,-118.90416665601461,5.0,,,0.4559,63.0,0.2381170392036438
289,2019-06-10,37.70416666328893,-118.90416665601461,5.0,287.16,,0.3425,63.0,0.0
290,2019-06-18,37.70416666328893,-118.90416665601461,5.0,302.6,281.36,0.3425,63.0,0.10498836636543274
294,2019-06-02,38.162499996581204,-122.56249998902021,5.0,297.44,287.08,0.4808,58.0,-99.0
295,2019-06-10,38.162499996581204,-122.56249998902021,5.0,313.66,,0.39730000000000004,58.0,-99.0
296,2019-06-18,38.162499996581204,-122.56249998902021,5.0,,288.6,0.39730000000000004,58.0,-99.0
306,2019-06-02,38.029166663259815,-122.09583332239535,5.0,298.2,288.42,0.3292,56.0,0.454933226108551
307,2019-06-10,38.029166663259815,-122.09583332239535,5.0,312.24,,0.3345,56.0,0.0
308,2019-06-18,38.029166663259815,-122.09583332239535,5.0,,289.48,0.3345,56.0,0.0
312,2019-06-02,37.94583332993395,-122.39583332236847,5.0,,,0.221,37.0,-99.0
313,2019-06-10,37.94583332993395,-122.39583332236847,5.0,308.7,,0.22130000000000002,37.0,-99.0
314,2019-06-18,37.94583332993395,-122.39583332236847,5.0,,288.22,0.22130000000000002,37.0,-99.0
315,2019-06-02,37.75416666328445,-121.66249998910084,5.0,303.58,,0.2723,87.0,0.3035140633583069
316,2019-06-10,37.75416666328445,-121.66249998910084,5.0,315.66,,0.2482,87.0,0.13419927656650543
317,2019-06-18,37.75416666328445,-121.66249998910084,5.0,317.58,290.98,0.2482,87.0,0.0
318,2019-06-02,37.537499996637194,-120.72916665585112,5.0,305.06,292.6,0.6977,73.0,0.0
319,2019-06-10,37.537499996637194,-120.72916665585112,5.0,305.92,,0.6431,73.0,0.0
320,2019-06-18,37.537499996637194,-120.72916665585112,5.0,309.0,295.38,0.6431,73.0,0.30400025844573975
324,2019-06-02,37.45416666331133,-121.9374999890762,3.0,302.36,,0.3037,58.0,0.1622900366783142
325,2019-06-10,37.45416666331133,-121.9374999890762,5.0,316.02,,0.2781,58.0,0.14742515981197357
326,2019-06-18,37.45416666331133,-121.9374999890762,5.0,307.52,291.36,0.2781,58.0,0.0
330,2019-06-02,36.67083333004817,-119.62083332261707,5.0,310.6,291.86,0.3982,83.0,0.4792359173297882
331,2019-06-10,36.67083333004817,-119.62083332261707,5.0,307.0,289.64,0.3186,83.0,0.04212063550949097
332,2019-06-18,36.67083333004817,-119.62083332261707,5.0,315.48,296.46,0.3186,83.0,0.5295761823654175
333,2019-06-02,36.47916666339867,-119.2291666559855,5.0,314.46,,0.3129,75.0,0.19429126381874084
334,2019-06-10,36.47916666339867,-119.2291666559855,5.0,318.3,,0.299,75.0,0.0
335,2019-06-18,36.47916666339867,-119.2291666559855,5.0,321.16,,0.299,75.0,0.43172788619995117
345,2019-06-02,35.05416666352633,-118.88749998934944,5.0,309.1,,0.2669,58.0,0.3085722029209137
346,2019-06-10,35.05416666352633,-118.88749998934944,5.0,,,0.3824,58.0,0.0
347,2019-06-18,35.05416666352633,-118.88749998934944,5.0,315.42,,0.3824,58.0,0.0
348,2019-06-02,35.10416666352185,-119.44583332263275,5.0,317.78000000000003,289.96,0.1777,72.0,0.4002128839492798
349,2019-06-10,35.10416666352185,-119.44583332263275,5.0,,296.16,0.16590000000000002,72.0,0.0
350,2019-06-18,35.10416666352185,-119.44583332263275,5.0,322.76,295.1,0.16590000000000002,72.0,0.0
351,2019-06-02,37.41249999664839,-120.50416665587127,5.0,305.68,292.1,0.5376000000000001,71.0,0.0
352,2019-06-10,37.41249999664839,-120.50416665587127,5.0,312.40000000000003,,0.6209,71.0,0.0
353,2019-06-18,37.41249999664839,-120.50416665587127,5.0,310.28000000000003,295.44,0.6209,71.0,0.0
354,2019-06-02,38.054166663257575,-120.76249998918146,5.0,305.40000000000003,289.36,0.3523,88.0,0.24900391697883606
355,2019-06-10,38.054166663257575,-120.76249998918146,5.0,298.72,288.24,0.34390000000000004,88.0,0.14407950639724731
356,2019-06-18,38.054166663257575,-120.76249998918146,5.0,313.26,292.44,0.34390000000000004,88.0,0.2871371805667877
357,2019-06-02,38.17916666324638,-121.32916665579737,5.0,305.92,,0.5922000000000001,90.0,0.665199875831604
358,2019-06-10,38.17916666324638,-121.32916665579737,5.0,308.18,,0.635,90.0,0.057701461017131805
359,2019-06-18,38.17916666324638,-121.32916665579737,5.0,313.18,292.90000000000003,0.635,90.0,0.14168739318847656
360,2019-06-02,38.87916666318367,-121.35416665579513,5.0,307.22,,0.26880000000000004,76.0,1.56971275806427
361,2019-06-10,38.87916666318367,-121.35416665579513,5.0,319.58,,0.0412,76.0,0.0
362,2019-06-18,38.87916666318367,-121.35416665579513,5.0,314.82,296.1,0.0412,76.0,0.3234426975250244
363,2019-06-02,38.71249999653193,-121.86249998908292,5.0,304.86,,0.41600000000000004,78.0,0.4120643138885498
364,2019-06-10,38.71249999653193,-121.86249998908292,5.0,311.40000000000003,,0.5670000000000001,78.0,0.0
365,2019-06-18,38.71249999653193,-121.86249998908292,8.0,310.84000000000003,292.1,0.5670000000000001,78.0,0.0
366,2019-06-02,40.15416666306945,-122.15416665572346,5.0,304.08,293.42,0.6914,74.0,0.1385890394449234
367,2019-06-10,40.15416666306945,-122.15416665572346,5.0,313.2,,0.6272,74.0,0.0
368,2019-06-18,40.15416666306945,-122.15416665572346,5.0,,296.62,0.6272,74.0,0.0
369,2019-06-02,32.53749999708512,-116.74583332287463,,,,,,0.0
370,2019-06-10,32.53749999708512,-116.74583332287463,,,,,,0.0
371,2019-06-18,32.53749999708512,-116.74583332287463,,,,,,0.0
372,2019-06-02,33.19583333035948,-115.49583332298661,5.0,311.22,292.48,0.7018,81.0,0.0
373,2019-06-10,33.19583333035948,-115.49583332298661,5.0,,293.5,0.4284,81.0,0.0
374,2019-06-18,33.19583333035948,-115.49583332298661,5.0,315.14,,0.4284,81.0,0.0
375,2019-06-02,33.29583333035052,-115.53749998964955,5.0,318.44,295.54,0.2064,50.0,0.0
376,2019-06-10,33.29583333035052,-115.53749998964955,5.0,,298.62,0.1409,50.0,0.0
377,2019-06-18,33.29583333035052,-115.53749998964955,5.0,323.56,294.38,0.1409,50.0,0.0
384,2019-06-02,35.92083333011536,-119.08749998933152,5.0,309.8,290.44,0.49150000000000005,79.0,0.3107747435569763
385,2019-06-10,35.92083333011536,-119.08749998933152,5.0,311.74,,0.4827,79.0,0.0
386,2019-06-18,35.92083333011536,-119.08749998933152,5.0,313.90000000000003,,0.4827,79.0,0.34329620003700256
399,2019-06-02,39.00416666317247,-122.17083332238863,5.0,306.38,,0.37370000000000003,85.0,0.06681235879659653
400,2019-06-10,39.00416666317247,-122.17083332238863,5.0,310.40000000000003,,0.3527,85.0,0.0
401,2019-06-18,39.00416666317247,-122.17083332238863,5.0,,297.06,0.3527,85.0,0.0
402,2019-06-02,39.10416666316351,-122.17916665572122,5.0,301.98,,0.6845,83.0,0.06681235879659653
403,2019-06-10,39.10416666316351,-122.17916665572122,5.0,303.88,,0.8140000000000001,83.0,0.0
404,2019-06-18,39.10416666316351,-122.17916665572122,5.0,,295.48,0.8140000000000001,83.0,0.0
408,2019-06-02,39.95416666308736,-121.054166655822,5.0,298.48,,0.7558,28.0,0.0
409,2019-06-10,39.95416666308736,-121.054166655822,5.0,303.32,,0.7147,28.0,0.0
410,2019-06-18,39.95416666308736,-121.054166655822,5.0,,288.92,0.7147,28.0,0.0
411,2019-06-02,39.95416666308736,-121.06249998915459,5.0,298.54,,0.7019000000000001,27.0,0.0
412,2019-06-10,39.95416666308736,-121.06249998915459,5.0,303.78000000000003,,0.6928000000000001,27.0,0.0
413,2019-06-18,39.95416666308736,-121.06249998915459,5.0,,289.76,0.6928000000000001,27.0,0.0
429,2019-06-02,38.62083332987348,-123.30416665562043,5.0,290.36,284.66,0.7528,62.0,-99.0
430,2019-06-10,38.62083332987348,-123.30416665562043,5.0,,,0.6959000000000001,62.0,-99.0
431,2019-06-18,38.62083332987348,-123.30416665562043,5.0,,289.24,0.6959000000000001,62.0,-99.0
432,2019-06-02,38.162499996581204,-121.4291666557884,5.0,305.5,,0.4807,80.0,0.5558187961578369
433,2019-06-10,38.162499996581204,-121.4291666557884,5.0,312.84000000000003,,0.6033000000000001,80.0,0.0
434,2019-06-18,38.162499996581204,-121.4291666557884,5.0,310.08,289.92,0.6033000000000001,80.0,0.15024180710315704
435,2019-06-02,38.30416666323518,-122.74583332233712,5.0,,,0.6168,88.0,0.0
436,2019-06-10,38.30416666323518,-122.74583332233712,5.0,310.48,,0.4883,88.0,0.12093956768512726
437,2019-06-18,38.30416666323518,-122.74583332233712,5.0,,,0.4883,88.0,0.0
438,2019-06-02,37.71249999662152,-118.90416665601461,5.0,,,0.4424,63.0,0.2381170392036438
439,2019-06-10,37.71249999662152,-118.90416665601461,5.0,,,0.33430000000000004,63.0,0.0
440,2019-06-18,37.71249999662152,-118.90416665601461,5.0,303.94,280.8,0.33430000000000004,63.0,0.10498836636543274
453,2019-06-02,38.01249999659464,-122.11249998906052,5.0,300.02,288.6,0.3296,31.0,0.454933226108551
454,2019-06-10,38.01249999659464,-122.11249998906052,5.0,317.90000000000003,,0.3123,31.0,0.0
455,2019-06-18,38.01249999659464,-122.11249998906052,5.0,,290.8,0.3123,31.0,0.0
462,2019-06-02,37.31249999665735,-122.08749998906276,5.0,297.24,287.02,0.6255000000000001,58.0,0.14857985079288483
463,2019-06-10,37.31249999665735,-122.08749998906276,5.0,310.98,,0.7328,58.0,0.0
464,2019-06-18,37.31249999665735,-122.08749998906276,5.0,307.26,290.14,0.7328,58.0,0.0
465,2019-06-02,37.17916666333596,-121.67916665576601,5.0,301.18,,0.2801,68.0,0.1621328443288803
466,2019-06-10,37.17916666333596,-121.67916665576601,5.0,,,0.3073,68.0,0.0
467,2019-06-18,37.17916666333596,-121.67916665576601,5.0,309.64,288.66,0.3073,68.0,0.0
477,2019-06-02,34.47916666357784,-118.89583332268202,5.0,,,0.5315,67.0,0.5079874396324158
478,2019-06-10,34.47916666357784,-118.89583332268202,5.0,,290.7,0.5175000000000001,67.0,0.0
479,2019-06-18,34.47916666357784,-118.89583332268202,5.0,,,0.5175000000000001,67.0,0.0
480,2019-06-02,34.14583333027437,-117.42916665614675,5.0,,,0.1364,26.0,0.0635128915309906
481,2019-06-10,34.14583333027437,-117.42916665614675,5.0,,293.52,0.2388,26.0,0.0
482,2019-06-18,34.14583333027437,-117.42916665614675,5.0,312.12,289.96,0.2388,26.0,0.0
483,2019-06-02,34.33749999692387,-118.52083332271562,5.0,,,0.42450000000000004,57.0,0.0
484,2019-06-10,34.33749999692387,-118.52083332271562,5.0,,,0.4218,57.0,0.0
485,2019-06-18,34.33749999692387,-118.52083332271562,5.0,,,0.4218,57.0,0.0
486,2019-06-02,34.320833330258694,-118.51249998938303,5.0,,,0.34550000000000003,64.0,0.0
487,2019-06-10,34.320833330258694,-118.51249998938303,5.0,,,0.34400000000000003,64.0,0.0
488,2019-06-18,34.320833330258694,-118.51249998938303,5.0,,,0.34400000000000003,64.0,0.0
495,2019-06-02,33.795833330305726,-117.47083332280968,5.0,,,0.1661,4.0,0.0
496,2019-06-10,33.795833330305726,-117.47083332280968,5.0,,293.42,0.1787,4.0,0.0
497,2019-06-18,33.795833330305726,-117.47083332280968,5.0,309.52,289.36,0.1787,4.0,0.0
498,2019-06-02,32.64583333040875,-114.86249998971002,,,,,,-99.0
499,2019-06-10,32.64583333040875,-114.86249998971002,,,,,,-99.0
500,2019-06-18,32.64583333040875,-114.86249998971002,,,,,,-99.0
501,2019-06-02,33.33749999701345,-117.37916665615123,5.0,,,0.43160000000000004,83.0,-99.0
502,2019-06-10,33.33749999701345,-117.37916665615123,5.0,,287.88,0.35550000000000004,83.0,-99.0
503,2019-06-18,33.33749999701345,-117.37916665615123,5.0,,,0.35550000000000004,83.0,-99.0
504,2019-06-02,33.33749999701345,-117.37083332281864,5.0,,,0.4889,78.0,0.0
505,2019-06-10,33.33749999701345,-117.37083332281864,5.0,,288.12,0.4464,78.0,0.0
506,2019-06-18,33.33749999701345,-117.37083332281864,5.0,,,0.4464,78.0,0.0
510,2019-06-02,33.34583333034604,-117.37083332281864,5.0,,,0.44730000000000003,89.0,0.0
511,2019-06-10,33.34583333034604,-117.37083332281864,5.0,,288.14,0.4016,89.0,0.0
512,2019-06-18,33.34583333034604,-117.37083332281864,5.0,,,0.4016,89.0,0.0
522,2019-06-02,36.82083333003473,-118.95416665601013,5.0,295.86,279.44,0.6084,33.0,0.285332053899765
523,2019-06-10,36.82083333003473,-118.95416665601013,5.0,293.54,,0.6318,33.0,0.047036971896886826
524,2019-06-18,36.82083333003473,-118.95416665601013,5.0,303.40000000000003,,0.6318,33.0,0.6275004148483276
525,2019-06-02,36.887499996695425,-119.89583332259244,5.0,304.12,,0.5613,75.0,0.17633365094661713
526,2019-06-10,36.887499996695425,-119.89583332259244,5.0,306.66,,0.5755,75.0,0.040788546204566956
527,2019-06-18,36.887499996695425,-119.89583332259244,5.0,309.04,295.34000000000003,0.5755,75.0,0.270447313785553
528,2019-06-02,37.720833329954104,-119.66249998928001,5.0,,,0.5938,58.0,0.30901604890823364
529,2019-06-10,37.720833329954104,-119.66249998928001,5.0,,,0.635,58.0,0.23566795885562897
530,2019-06-18,37.720833329954104,-119.66249998928001,5.0,304.26,,0.635,58.0,0.37930071353912354
531,2019-06-02,39.20416666315455,-121.13749998914787,5.0,299.64,,0.6997,64.0,1.3396663665771484
532,2019-06-10,39.20416666315455,-121.13749998914787,5.0,305.34000000000003,,0.7028,64.0,0.17256484925746918
533,2019-06-18,39.20416666315455,-121.13749998914787,5.0,308.82,293.82,0.7028,64.0,0.0
534,2019-06-02,39.64583332978165,-121.85416665575033,5.0,302.58,,0.7971,76.0,0.11480620503425598
535,2019-06-10,39.64583332978165,-121.85416665575033,5.0,309.42,,0.7639,76.0,0.0
536,2019-06-18,39.64583332978165,-121.85416665575033,5.0,,296.64,0.7639,76.0,0.4230087995529175
555,2019-06-02,39.745833329772694,-122.30416665571002,9.0,310.7,,0.39940000000000003,81.0,0.7180651426315308
556,2019-06-10,39.745833329772694,-122.30416665571002,5.0,323.8,,0.4676,81.0,0.0
557,2019-06-18,39.745833329772694,-122.30416665571002,5.0,,297.42,0.4676,81.0,0.0
561,2019-06-02,39.895833329759256,-122.15416665572346,5.0,307.96,,0.5257000000000001,78.0,0.7517513036727905
562,2019-06-10,39.895833329759256,-122.15416665572346,5.0,315.78000000000003,289.88,0.5344,78.0,0.0
563,2019-06-18,39.895833329759256,-122.15416665572346,5.0,,296.08,0.5344,78.0,0.0
564,2019-06-02,39.96249999641995,-122.22083332238415,9.0,309.78000000000003,,0.3563,85.0,0.7517513036727905
565,2019-06-10,39.96249999641995,-122.22083332238415,5.0,315.78000000000003,,0.31070000000000003,85.0,0.0
566,2019-06-18,39.96249999641995,-122.22083332238415,5.0,,296.46,0.31070000000000003,85.0,0.0
573,2019-06-02,40.14583332973686,-123.2624999889575,5.0,299.92,,0.6963,46.0,0.20833206176757812
574,2019-06-10,40.14583332973686,-123.2624999889575,5.0,304.34000000000003,290.08,0.7295,46.0,0.0
575,2019-06-18,40.14583332973686,-123.2624999889575,5.0,303.26,291.58,0.7295,46.0,0.0
576,2019-06-02,41.64583332960248,-121.83749998908516,9.0,302.82,,0.4354,71.0,0.0
577,2019-06-10,41.64583332960248,-121.83749998908516,5.0,313.96,281.86,0.39780000000000004,71.0,0.0
578,2019-06-18,41.64583332960248,-121.83749998908516,5.0,306.54,286.06,0.39780000000000004,71.0,0.0
582,2019-06-02,41.64583332960248,-121.84583332241775,9.0,302.82,,0.39930000000000004,72.0,0.0
583,2019-06-10,41.64583332960248,-121.84583332241775,5.0,312.78000000000003,282.56,0.401,72.0,0.0
584,2019-06-18,41.64583332960248,-121.84583332241775,5.0,306.54,286.94,0.401,72.0,0.0
594,2019-06-02,41.64583332960248,-121.85416665575033,9.0,302.82,,0.39930000000000004,70.0,0.0
595,2019-06-10,41.64583332960248,-121.85416665575033,5.0,312.78000000000003,282.56,0.401,70.0,0.0
596,2019-06-18,41.64583332960248,-121.85416665575033,5.0,306.54,286.94,0.401,70.0,0.0
597,2019-06-02,41.65416666293507,-121.83749998908516,9.0,303.3,282.92,0.3869,55.0,0.0
598,2019-06-10,41.65416666293507,-121.83749998908516,5.0,314.34000000000003,282.14,0.38180000000000003,55.0,0.0
599,2019-06-18,41.65416666293507,-121.83749998908516,5.0,306.44,287.04,0.38180000000000003,55.0,0.0
606,2019-06-02,39.67083332977941,-122.10416665572794,5.0,,,0.5455,64.0,0.362812876701355
607,2019-06-10,39.67083332977941,-122.10416665572794,5.0,312.62,,0.44880000000000003,64.0,0.0
608,2019-06-18,39.67083332977941,-122.10416665572794,5.0,,297.28000000000003,0.44880000000000003,64.0,0.0
615,2019-06-02,37.70416666328893,-120.97083332249613,5.0,309.28000000000003,,0.6355000000000001,72.0,0.0
616,2019-06-10,37.70416666328893,-120.97083332249613,5.0,,,0.6002000000000001,72.0,0.0
617,2019-06-18,37.70416666328893,-120.97083332249613,5.0,313.22,294.40000000000003,0.6002000000000001,72.0,0.07185612618923187
621,2019-06-02,35.85416666345466,-119.2291666559855,5.0,308.74,290.6,0.5785,83.0,0.31896206736564636
622,2019-06-10,35.85416666345466,-119.2291666559855,5.0,309.28000000000003,,0.5631,83.0,0.0
623,2019-06-18,35.85416666345466,-119.2291666559855,5.0,312.84000000000003,,0.5631,83.0,0.0
648,2019-06-02,32.67083333040651,-115.3124999896697,,,,,,-99.0
649,2019-06-10,32.67083333040651,-115.3124999896697,,,,,,-99.0
650,2019-06-18,32.67083333040651,-115.3124999896697,,,,,,-99.0
654,2019-06-02,32.53749999708512,-116.3208333229127,,,,,,0.0
655,2019-06-10,32.53749999708512,-116.3208333229127,,,,,,0.0
656,2019-06-18,32.53749999708512,-116.3208333229127,,,,,,0.0
660,2019-06-02,32.64583333040875,-114.8708333230426,,,,,,-99.0
661,2019-06-10,32.64583333040875,-114.8708333230426,,,,,,-99.0
662,2019-06-18,32.64583333040875,-114.8708333230426,,,,,,-99.0
663,2019-06-02,33.437499997004494,-117.40416665614899,5.0,,,0.4093,84.0,0.0
664,2019-06-10,33.437499997004494,-117.40416665614899,5.0,,291.02,0.3342,84.0,0.0
665,2019-06-18,33.437499997004494,-117.40416665614899,5.0,,,0.3342,84.0,0.0
666,2019-06-02,33.8124999969709,-117.45416665614451,8.0,,,0.2893,87.0,0.0
667,2019-06-10,33.8124999969709,-117.45416665614451,5.0,,292.84000000000003,0.2622,87.0,0.0
